symptoms_text,disease_id
"headache, severe post nasal drip, severe nasal congestion",17
"mild post nasal drip, mild nasal congestion, moderate facial pain",17
"persistent facial pain, moderate headache, mild nasal congestion, severe post nasal drip",17
"mild nasal congestion, moderate post nasal drip",17
"severe post nasal drip, nasal congestion, mild headache",17
"severe nasal congestion, moderate facial pain, severe post nasal drip",17
"moderate facial pain, mild post nasal drip, severe headache",17
"moderate headache, severe nasal congestion, moderate facial pain",17
"severe headache, mild nasal congestion, mild post nasal drip",17
"mild facial pain, moderate post nasal drip, nasal congestion, moderate headache",17
"nasal congestion, persistent facial pain, moderate post nasal drip, persistent headache",17
"moderate headache, moderate facial pain, severe nasal congestion",17
"persistent nasal congestion, headache, post nasal drip, mild facial pain",17
"persistent facial pain, mild post nasal drip",17
"mild headache, mild post nasal drip, mild facial pain, moderate nasal congestion",17
"facial pain, mild headache, mild post nasal drip",17
"persistent headache, moderate post nasal drip, facial pain",17
"persistent facial pain, mild post nasal drip, severe nasal congestion",17
"moderate headache, persistent facial pain, severe nasal congestion",17
"mild post nasal drip, severe nasal congestion, mild facial pain, persistent headache",17
"severe headache, persistent facial pain, persistent post nasal drip",17
"moderate facial pain, mild nasal congestion, mild post nasal drip, headache",17
"severe facial pain, nasal congestion, severe headache",17
"mild post nasal drip, persistent headache, moderate facial pain",17
"mild headache, mild nasal congestion, persistent facial pain",17
"severe stomach cramps, mild nausea, mild vomiting, diarrhea",18
"nausea, moderate stomach cramps",18
"severe nausea, persistent diarrhea, stomach cramps",18
"severe nausea, mild diarrhea, vomiting",18
"mild stomach cramps, severe diarrhea, mild vomiting",18
"mild diarrhea, persistent vomiting",18
"persistent diarrhea, severe nausea, severe stomach cramps",18
"moderate diarrhea, severe stomach cramps, persistent vomiting, moderate nausea",18
"vomiting, mild diarrhea",18
"severe nausea, mild vomiting, diarrhea",18
"persistent diarrhea, mild stomach cramps",18
"mild diarrhea, mild nausea, severe stomach cramps",18
"vomiting, severe diarrhea",18
"nausea, mild vomiting, persistent diarrhea",18
"stomach cramps, severe vomiting, moderate nausea",18
"mild vomiting, stomach cramps, persistent diarrhea",18
"moderate vomiting, mild stomach cramps",18
"persistent stomach cramps, severe diarrhea, mild vomiting, severe nausea",18
"persistent nausea, mild stomach cramps, severe diarrhea",18
"severe diarrhea, severe stomach cramps, mild vomiting, moderate nausea",18
"mild stomach cramps, persistent nausea, mild vomiting",18
"mild diarrhea, severe stomach cramps, moderate vomiting",18
"persistent diarrhea, severe stomach cramps",18
"nausea, mild vomiting, moderate stomach cramps",18
"mild stomach cramps, moderate vomiting, severe diarrhea",18
"persistent vomiting, persistent diarrhea",18
"diarrhea, mild nausea, moderate stomach cramps",18
"mild diarrhea, severe stomach cramps, severe vomiting, nausea",18
"persistent nausea, mild diarrhea, moderate vomiting, stomach cramps",18
"stomach cramps, persistent nausea, moderate vomiting, severe diarrhea",18
"severe diarrhea, mild stomach cramps, severe vomiting",18
"severe nausea, stomach cramps, mild diarrhea",18
"severe nausea, mild stomach cramps, persistent vomiting, moderate diarrhea",18
"severe nausea, persistent stomach cramps, mild vomiting",18
"mild vomiting, diarrhea",18
"moderate stomach cramps, mild nausea",18
"mild stomach cramps, mild nausea",18
"persistent stomach cramps, severe diarrhea, vomiting",18
"mild diarrhea, mild vomiting, moderate stomach cramps, persistent nausea",18
"diarrhea, mild vomiting, moderate nausea",18
"stomach cramps, severe nausea, mild diarrhea",18
"stomach cramps, moderate nausea",18
severe nausea,18
"moderate vomiting, persistent stomach cramps, diarrhea",18
"moderate vomiting, severe stomach cramps, severe nausea",18
"vomiting, severe nausea",18
"severe nausea, persistent vomiting, mild diarrhea, moderate stomach cramps",18
"severe vomiting, mild stomach cramps, severe diarrhea, severe nausea",18
"mild vomiting, severe stomach cramps",18
"stomach cramps, vomiting, persistent diarrhea",18
"mild vomiting, persistent diarrhea, severe stomach cramps, severe nausea",18
"severe stomach cramps, mild vomiting, nausea",18
"persistent diarrhea, moderate vomiting, moderate stomach cramps",18
"persistent nausea, vomiting",18
"nausea, severe stomach cramps, persistent vomiting",18
"persistent vomiting, severe stomach cramps",18
"diarrhea, mild nausea",18
"mild diarrhea, persistent nausea, stomach cramps, vomiting",18
"persistent nausea, persistent vomiting, moderate diarrhea, persistent stomach cramps",18
"moderate stomach cramps, persistent diarrhea",18
"vomiting, stomach cramps, mild diarrhea, persistent nausea",18
"mild nausea, severe stomach cramps",18
"persistent vomiting, moderate diarrhea, moderate nausea",18
"moderate stomach cramps, moderate nausea, vomiting, severe diarrhea",18
"severe stomach cramps, moderate nausea",18
"moderate diarrhea, persistent vomiting",18
moderate nausea,18
"persistent vomiting, stomach cramps, mild diarrhea",18
"mild stomach cramps, moderate diarrhea, vomiting, severe nausea",18
"moderate stomach cramps, diarrhea, mild nausea",18
"moderate stomach cramps, persistent vomiting, mild nausea",18
"severe nausea, mild diarrhea",18
"persistent stomach cramps, severe diarrhea, severe vomiting, mild nausea",18
"mild diarrhea, vomiting",18
"persistent vomiting, mild stomach cramps, mild nausea",18
"vomiting, mild diarrhea, severe stomach cramps",18
persistent diarrhea,18
"severe nausea, persistent diarrhea, severe vomiting, stomach cramps",18
"mild nausea, mild vomiting",18
"severe nausea, vomiting",18
"mild diarrhea, moderate stomach cramps, moderate vomiting",18
"severe stomach cramps, moderate nausea, mild diarrhea",18
"moderate diarrhea, vomiting, mild stomach cramps",18
"severe diarrhea, severe vomiting, moderate stomach cramps, mild nausea",18
"vomiting, nausea",18
"mild nausea, severe stomach cramps, mild vomiting",18
"persistent nausea, severe vomiting, moderate stomach cramps, mild diarrhea",18
"moderate nausea, persistent diarrhea, severe vomiting",18
"severe diarrhea, vomiting, persistent stomach cramps, nausea",18
"stomach cramps, diarrhea, vomiting, severe nausea",18
"severe vomiting, moderate diarrhea",18
"diarrhea, nausea, persistent vomiting, stomach cramps",18
"severe stomach cramps, severe nausea, vomiting, diarrhea",18
"mild vomiting, nausea, persistent diarrhea, stomach cramps",18
"persistent nausea, persistent vomiting, mild stomach cramps",18
"persistent diarrhea, severe vomiting, persistent stomach cramps",18
"moderate vomiting, mild diarrhea, nausea",18
"stomach cramps, severe diarrhea, vomiting, mild nausea",18
"mild vomiting, diarrhea, persistent stomach cramps",18
"persistent diarrhea, stomach cramps, severe nausea",18
"nausea, mild stomach cramps, moderate diarrhea",18
"mild stomach cramps, mild nausea, mild diarrhea",18
"diarrhea, mild vomiting, mild nausea",18
"persistent vomiting, mild diarrhea, mild nausea, persistent stomach cramps",18
"severe diarrhea, persistent nausea, moderate stomach cramps",18
"mild diarrhea, mild vomiting, severe nausea",18
"stomach cramps, persistent nausea",18
"persistent stomach cramps, severe vomiting, mild diarrhea, severe nausea",18
"nausea, mild diarrhea",18
"mild vomiting, diarrhea, moderate stomach cramps",18
"severe vomiting, mild stomach cramps, persistent nausea",18
"severe diarrhea, persistent nausea",18
"mild nausea, mild vomiting, persistent diarrhea",18
"persistent diarrhea, mild vomiting",18
"severe nausea, persistent vomiting, moderate stomach cramps",18
"severe vomiting, persistent nausea, moderate diarrhea, persistent stomach cramps",18
"mild vomiting, persistent stomach cramps, moderate nausea, persistent diarrhea",18
"persistent vomiting, persistent nausea",18
"moderate stomach cramps, mild nausea, moderate vomiting",18
"mild stomach cramps, moderate nausea, moderate diarrhea",18
"persistent itching, severe ring shaped rash, persistent scaly skin",19
"mild itching, severe ring shaped rash, persistent scaly skin, persistent skin redness",19
"mild skin redness, persistent ring shaped rash",19
"scaly skin, persistent skin redness, severe ring shaped rash, mild itching",19
"mild scaly skin, mild itching, severe skin redness",19
"mild itching, severe ring shaped rash, severe skin redness",19
"severe itching, persistent skin redness, persistent scaly skin",19
"ring shaped rash, moderate itching, severe skin redness",19
